id;url;shortname;name;description;rating;idcategory;idcolor;size;idmaterial;weight;qtypics;picssize;idapplicmethod;allcategories;dealerprice;price;comments
9270;https://www.oasiscatalog.com/item/1-000006824;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, оранжевый;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;30;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9271;https://www.oasiscatalog.com/item/1-000006825;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, красный;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;8;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9272;https://www.oasiscatalog.com/item/1-000006826;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, светло-синий;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;100;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9273;https://www.oasiscatalog.com/item/1-000006827;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, ярко-синий;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;9;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9274;https://www.oasiscatalog.com/item/1-000006828;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, пурпурный;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;261;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];142.1;203.0;
9275;https://www.oasiscatalog.com/item/1-000006829;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, белый;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;6;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9276;https://www.oasiscatalog.com/item/1-000006830;Блокнот А6 Smarti с калькулятором;Блокнот А6 Smarti с калькулятором, черный;Блокнот, ориентировочный формат A6 с 20 листами линованной бумаги (70 г/м²) с 8-разрядным калькулятором и держателем для ручки.;5;3023;10;11,3 х 16,7 х 2,2;62;;;;1;['2891', '3021', '3022', '3023', '3036', '3042'];336.0;480.0;
9277;https://www.oasiscatalog.com/item/1-000006832;Набор восковых карандашей Crayton;Набор восковых карандашей Crayton;6 цветных восковых карандашей в прозрачной упаковке. Нанесение не делается на отдельные элементы набора.;0;3066;262;9,9 х 1,9 х 1,5;3;;;;1;['2891', '3058', '3066'];38.5;55.0;
9278;https://www.oasiscatalog.com/item/1-000006833;Набор карандашей Скетч;Набор карандашей Скетч;Набор из 19 карандашей. 9 цветных восковых карандашей и 10 цветных карандашей в картонной коробке с пластиковым окошком. Нанесение не предлагается на отдельные элементы набора. Картон.;0;3066;263;17,8 х 7,3 х 0,9;11;80.0;;;1;['2891', '3058', '3066', '3275'];103.6;148.0;
9279;https://www.oasiscatalog.com/item/1-000006834;Ручка пластиковая шариковая Turbo;Ручка шариковая Turbo, зеленый;Шариковая ручка с кнопочным механизмом и резиновым держателем.;5;3059;197;d1 х 14,3;3;;;;1;['2891', '3058', '3059'];22.4;32.0;
9280;https://www.oasiscatalog.com/item/1-000006835;Ручка пластиковая шариковая Turbo;Ручка шариковая Turbo, оранжевый;Шариковая ручка с кнопочным механизмом и резиновым держателем.;0;3059;30;d1 х 14,3;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9281;https://www.oasiscatalog.com/item/1-000006836;Ручка пластиковая шариковая Turbo;Ручка шариковая Turbo, розовый;Шариковая ручка с кнопочным механизмом и резиновым держателем.;5;3059;264;d1 х 14,3;3;;;;1;['2891', '3058', '3059'];22.4;32.0;
9282;https://www.oasiscatalog.com/item/1-000006837;Ручка пластиковая шариковая Turbo;Ручка шариковая Turbo, желтый;Шариковая ручка с кнопочным механизмом и резиновым держателем.;5;3059;265;d1 х 14,3;3;;;;1;['2891', '3058', '3059'];22.4;32.0;
9283;https://www.oasiscatalog.com/item/1-000006838;Ручка пластиковая шариковая Turbo;Ручка шариковая Turbo, ярко-синий;Шариковая ручка с кнопочным механизмом и резиновым держателем.;5;3059;266;d1 х 14,3;3;;;;1;['2891', '3058', '3059'];22.4;32.0;
9285;https://www.oasiscatalog.com/item/1-000006845;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, желтый;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;267;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9286;https://www.oasiscatalog.com/item/1-000006846;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, черный;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;106;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9287;https://www.oasiscatalog.com/item/1-000006847;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, васильковый;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;268;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9288;https://www.oasiscatalog.com/item/1-000006848;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, красный;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;58;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9289;https://www.oasiscatalog.com/item/1-000006849;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, зеленый;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;214;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9290;https://www.oasiscatalog.com/item/1-000006850;Ручка пластиковая шариковая Huron;Ручка шариковая Huron, оранжевый;Ручка Huron. Шариковая ручка с нажимным механизмом.;0;3059;243;d1,1 х 15;3;;;;1;['2891', '3058', '3059'];20.3;29.0;
9291;https://www.oasiscatalog.com/item/1-000003638;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, черные чернила, белый/черный;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;75;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9292;https://www.oasiscatalog.com/item/1-000003639;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, черные чернила, белый/ярко-синий;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;235;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9293;https://www.oasiscatalog.com/item/1-000003640;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, черные чернила, белый/красный;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;109;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9294;https://www.oasiscatalog.com/item/1-000003641;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, черные чернила, белый/зеленый;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;182;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9295;https://www.oasiscatalog.com/item/1-000003642;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, черные чернила, белый/оранжевый;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;111;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9296;https://www.oasiscatalog.com/item/1-000006852;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, синие чернила, белый/оранжевый;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;111;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9297;https://www.oasiscatalog.com/item/1-000006853;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, синие чернила, белый/красный;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;109;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9298;https://www.oasiscatalog.com/item/1-000006854;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, синие чернила, белый/ярко-синий;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;235;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9299;https://www.oasiscatalog.com/item/1-000006855;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, синие чернила, белый/зеленый;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;182;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9300;https://www.oasiscatalog.com/item/1-000006856;Ручка пластиковая шариковая Rio;Ручка шариковая Rio, синие чернила, белый/черный;Белая шариковая ручка, идеально подходящая для нанесения тампопечати. Широкий клип, ровный корпус. Оригинальная цветная отделка клипа, на первый взгляд незаметная.;5;3059;75;d1,1 х 14,5;6;;;;12;['2891', '3058', '3059'];25.2;36.0;
9301;https://www.oasiscatalog.com/item/1-000006861;Ручка пластиковая шариковая Draco;Ручка шариковая Draco, зеленый;Ручка Draco. Шариковая ручка с зажимом. Нажимной механизм.;5;3059;35;d1,1 х 14;3;;;;1;['2891', '3058', '3059'];26.6;38.0;
9302;https://www.oasiscatalog.com/item/1-000006862;Ручка пластиковая шариковая Draco;Ручка шариковая Draco, оранжевый;Ручка Draco. Шариковая ручка с зажимом. Нажимной механизм.;5;3059;32;d1,1 х 14;3;;;;1;['2891', '3058', '3059'];26.6;38.0;
9303;https://www.oasiscatalog.com/item/1-000006863;Ручка пластиковая шариковая Draco;Ручка шариковая Draco, красный;Ручка Draco. Шариковая ручка с зажимом. Нажимной механизм.;5;3059;4;d1,1 х 14;3;;;;1;['2891', '3058', '3059'];26.6;38.0;
9304;https://www.oasiscatalog.com/item/1-000006864;Ручка пластиковая шариковая Draco;Ручка шариковая Draco, белый;Ручка Draco. Шариковая ручка с зажимом. Нажимной механизм.;5;3059;16;d1,1 х 14;3;;;;1;['2891', '3058', '3059'];26.6;38.0;
9305;https://www.oasiscatalog.com/item/1-000006865;Ручка пластиковая шариковая Draco;Ручка шариковая Draco, черный;Ручка Draco. Шариковая ручка с зажимом. Нажимной механизм.;5;3059;2;d1,1 х 14;3;;;;1;['2891', '3058', '3059'];26.6;38.0;
9306;https://www.oasiscatalog.com/item/1-000006885;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, оранжевый;Шариковая ручка с квадратной верхней частью.;5;3059;32;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9307;https://www.oasiscatalog.com/item/1-000006887;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, красный;Шариковая ручка с квадратной верхней частью.;5;3059;4;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9308;https://www.oasiscatalog.com/item/1-000006889;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, желтый;Шариковая ручка с квадратной верхней частью.;5;3059;124;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9309;https://www.oasiscatalog.com/item/1-000006893;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, ярко-синий;Шариковая ручка с квадратной верхней частью.;5;3059;26;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9310;https://www.oasiscatalog.com/item/1-000006895;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, белый;Шариковая ручка с квадратной верхней частью.;5;3059;16;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9311;https://www.oasiscatalog.com/item/1-000006897;Ручка пластиковая шариковая Pavo;Ручка шариковая Pavo синие чернила, черный;Шариковая ручка с квадратной верхней частью.;5;3059;2;14,2 х 1,1 х 1,2;3;;;;1;['2891', '3058', '3059'];34.3;49.0;
9312;https://www.oasiscatalog.com/item/1-000006898;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, желтый;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;124;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9313;https://www.oasiscatalog.com/item/1-000006899;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, оранжевый;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;32;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9314;https://www.oasiscatalog.com/item/1-000006901;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, зеленый;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;35;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9315;https://www.oasiscatalog.com/item/1-000006902;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, синий;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;3;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9316;https://www.oasiscatalog.com/item/1-000006903;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, белый;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;16;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9317;https://www.oasiscatalog.com/item/1-000006904;Ручка металлическая шариковая Hawk;Ручка шариковая Hawk, черный;Ручка Hawk. Шариковая ручка с нажимным механизмом.;5;3060;2;d1 х 14,2;1;;;;1;['2891', '3058', '3060'];84.0;120.0;
9323;https://www.oasiscatalog.com/item/1-000006913;Маркер Picasso с карабином;Маркер Picasso с карабином, белый/оранжевый;Одноцветный маркер с колпачком-карабином с отделкой одинакового цвета.;5;3067;111;13,5 х 2,2 х 1,6;3;;;;1;['2891', '3058', '3067'];46.2;66.0;
9324;https://www.oasiscatalog.com/item/1-000006914;Маркер Picasso с карабином;Маркер Picasso с карабином, белый/розовый;Одноцветный маркер с колпачком-карабином с отделкой одинакового цвета.;5;3067;269;13,5 х 2,2 х 1,6;3;;;;1;['2891', '3058', '3067'];46.2;66.0;
9325;https://www.oasiscatalog.com/item/1-000006915;Маркер Picasso с карабином;Маркер Picasso с карабином, белый/зеленый;Одноцветный маркер с колпачком-карабином с отделкой одинакового цвета.;5;3067;182;13,5 х 2,2 х 1,6;3;;;;1;['2891', '3058', '3067'];46.2;66.0;
9326;https://www.oasiscatalog.com/item/1-000006916;Маркер Picasso с карабином;Маркер Picasso с карабином, белый/желтый;Одноцветный маркер с колпачком-карабином с отделкой одинакового цвета.;5;3067;125;13,5 х 2,2 х 1,6;3;;;;1;['2891', '3058', '3067'];46.2;66.0;
9327;https://www.oasiscatalog.com/item/1-000006917;Маркер Bermuda;Маркер Bermuda треугольный, белый;Треугольный маркер с плоским наконечником желтого, розового и зеленого цвета.;5;3067;6;8,9 х 8,9 х 1,3;3;;;;1;['2891', '3058', '3067'];54.6;78.0;
9328;https://www.oasiscatalog.com/item/1-000006918;Маркер Bermuda;Маркер Bermuda треугольный, черный;Треугольный маркер с плоским наконечником желтого, розового и зеленого цвета.;5;3067;10;8,9 х 8,9 х 1,3;3;;;;1;['2891', '3058', '3067'];54.6;78.0;
9329;https://www.oasiscatalog.com/item/1-000006919;Маркер Trafalgar;Маркер Trafalgar квадратный, черный;Квадратный маркер с плоским наконечником желтого, оранжевого, розового и зеленого цвета.;5;3067;10;8 х 8 х 1,5;3;;;;1;['2891', '3058', '3067'];98.7;141.0;
9330;https://www.oasiscatalog.com/item/1-000006920;Маркер Trafalgar;Маркер Trafalgar квадратный, белый;Квадратный маркер с плоским наконечником желтого, оранжевого, розового и зеленого цвета.;5;3067;6;8 х 8 х 1,5;3;;;;1;['2891', '3058', '3067'];98.7;141.0;
9331;https://www.oasiscatalog.com/item/1-000006924;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, желтый;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;7;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9332;https://www.oasiscatalog.com/item/1-000006925;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, красный;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;8;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9333;https://www.oasiscatalog.com/item/1-000006926;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, лайм;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;13;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9334;https://www.oasiscatalog.com/item/1-000006927;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, синий;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;1;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9335;https://www.oasiscatalog.com/item/1-000006928;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, белый;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;6;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9336;https://www.oasiscatalog.com/item/1-000012968;Ручка пластиковая шариковая Artist многостержневая;Ручка шариковая Artist многостержневая, розовый;Многостержневая шариковая ручка с кнопочным механизмом и стержнями 8 различных цветов: черным, синим, зеленым, оранжевым, розовым, фиолетовым, красным и желтым.;5;3059;44;d1,6 х 14,1;3;;;;1;['2891', '3058', '3059', '3062'];62.3;89.0;
9337;https://www.oasiscatalog.com/item/1-000006939;Ручка-стилус шариковая Giza;Ручка-стилус шариковая Giza, зеленый;Ручка-стилус Giza. Шариковая ручка-стилус с нажимным механизмом.;5;2907;35;d1 х 14,1;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];30.8;44.0;
9338;https://www.oasiscatalog.com/item/1-000006940;Ручка-стилус шариковая Giza;Ручка-стилус шариковая Giza, красный;Ручка-стилус Giza. Шариковая ручка-стилус с нажимным механизмом.;5;2907;4;d1 х 14,1;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];30.8;44.0;
9339;https://www.oasiscatalog.com/item/1-000006941;Ручка-стилус шариковая Giza;Ручка-стилус шариковая Giza, ярко-синий;Ручка-стилус Giza. Шариковая ручка-стилус с нажимным механизмом.;5;2907;26;d1 х 14,1;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];30.8;44.0;
9340;https://www.oasiscatalog.com/item/1-000006942;Ручка-стилус шариковая Giza;Ручка-стилус шариковая Giza, серебристый;Ручка-стилус Giza. Шариковая ручка-стилус с нажимным механизмом.;5;2907;5;d1 х 14,1;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];30.8;44.0;
9341;https://www.oasiscatalog.com/item/1-000006943;Ручка-стилус шариковая Giza;Ручка-стилус шариковая Giza, черный;Ручка-стилус Giza. Шариковая ручка-стилус с нажимным механизмом.;5;2907;2;d1 х 14,1;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];30.8;44.0;
9342;https://www.oasiscatalog.com/item/1-000006944;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/синий;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;96;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9343;https://www.oasiscatalog.com/item/1-000006945;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/красный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;97;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9344;https://www.oasiscatalog.com/item/1-000006946;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/зеленый;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;98;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9345;https://www.oasiscatalog.com/item/1-000006947;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/пурпурный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;270;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9346;https://www.oasiscatalog.com/item/1-000030179;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/белый;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;6;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9347;https://www.oasiscatalog.com/item/1-000030180;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, серебристый/оранжевый;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;30;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9348;https://www.oasiscatalog.com/item/1-000006948;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, красный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;4;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9349;https://www.oasiscatalog.com/item/1-000006949;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, оранжевый;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;32;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9350;https://www.oasiscatalog.com/item/1-000006950;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, ярко-синий;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;26;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9351;https://www.oasiscatalog.com/item/1-000006951;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, пурпурный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;271;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9352;https://www.oasiscatalog.com/item/1-000006952;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, зеленый;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;3;2907;272;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];35.7;51.0;
9353;https://www.oasiscatalog.com/item/1-000030171;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, белый;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;6;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9354;https://www.oasiscatalog.com/item/1-000030172;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, лайм;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;13;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9355;https://www.oasiscatalog.com/item/1-000030173;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, розовый;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;44;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9356;https://www.oasiscatalog.com/item/1-000030174;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, желтый;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;7;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9357;https://www.oasiscatalog.com/item/1-000006957;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, белый/черный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;75;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9358;https://www.oasiscatalog.com/item/1-000006958;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, черный;Ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом.;5;2907;10;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];38.5;55.0;
9359;https://www.oasiscatalog.com/item/1-000030175;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, ярко-синий/черный;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;9;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9360;https://www.oasiscatalog.com/item/1-000030176;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, красный/черный;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;8;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9361;https://www.oasiscatalog.com/item/1-000030177;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, лайм/черный;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;13;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9362;https://www.oasiscatalog.com/item/1-000030178;Ручка-стилус шариковая Nash;Ручка-стилус шариковая Nash, пурпурный/черный;Шариковая ручка-стилус Nash. Шариковая ручка-стилус с поворотным механизмом. АБС-пластик.;5;2907;261;d1,1 х 13,7;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];24.5;35.0;
9363;https://www.oasiscatalog.com/item/1-000006964;Ручка-стилус шариковая Naples;Ручка-стилус шариковая Naples, красный;Ручка-стилус Naples. Шариковая ручка-стилус с нажимным механизмом.;5;2907;4;d1,4 х 14;3;;;;1;['2891', '2892', '2900', '2907', '3058', '3063'];35.7;51.0;
